flight_date,departure.iata,departure.terminal,departure.gate,departure.scheduled,arrival.iata,arrival.terminal,arrival.scheduled,airline.iata,terminal_distance_m,terminal_walk_time_min,terminal_transport_method,connection_time_min,arrival_delay_min,scheduled_flight_min,departure_hour,day_of_week,risk_label,transport_friction,is_cross_airport,is_intl_hub,is_major_airport,is_peak_hour,terminal_change,has_delay_info,security_crowd,immigration_crowd,walking_time_min,security_time_min,immigration_time_min,congestion_time_min,baggage_time_min
1,49,24,172,279,292,0,337,110,600,5,5,72.0,19.0,55.0,8,0,1,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
1,49,24,172,279,292,0,337,22,500,6,33,85.0,21.0,55.0,8,0,1,1,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10
1,22,0,12,369,408,2,448,126,900,5,25,116.0,10.0,40.0,16,0,2,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10
0,1,19,260,208,275,27,164,107,900,12,6,98.0,27.0,7.0,23,6,1,2,1,0,0,0,1,1,1,2,12,16.0,0.0,3,10
1,8,3,365,278,324,0,383,185,400,5,33,96.0,21.0,235.0,8,0,0,1,1,1,1,1,1,1,0,0,5,30.0,45.0,15,10
0,1,19,260,208,275,27,164,202,700,9,32,101.0,28.0,7.0,23,6,1,1,1,0,0,0,1,1,1,2,9,16.0,0.0,3,10
1,13,24,436,282,201,0,373,21,800,5,6,75.0,6.0,170.0,9,0,1,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
0,21,14,300,160,276,27,217,61,700,5,30,83.0,39.0,209.0,21,6,0,3,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
1,9,1,436,353,332,27,437,94,500,6,33,97.0,5.0,75.0,15,0,2,1,1,0,0,0,1,1,1,2,6,16.0,0.0,8,10
1,10,5,80,317,259,7,419,57,4500,18,19,109.0,6.0,180.0,12,0,2,3,1,0,0,0,1,1,2,2,18,20.0,0.0,8,10
1,32,6,413,285,48,27,367,147,500,6,33,68.0,23.0,140.0,9,0,0,1,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10
0,11,24,254,114,41,17,169,201,900,5,31,81.0,28.0,215.0,19,6,1,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
0,48,5,190,209,468,19,203,162,1200,5,7,108.0,9.0,85.0,23,6,2,2,1,0,0,0,1,1,1,2,5,16.0,0.0,3,10
1,16,0,154,289,324,0,389,165,2500,10,27,143.0,3.0,200.0,9,0,2,2,1,1,1,1,0,1,0,0,10,30.0,45.0,15,10
1,26,0,168,371,412,2,454,165,3000,5,14,78.0,14.0,60.0,16,0,1,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10
1,19,0,35,377,279,16,474,30,2000,8,17,92.0,26.0,110.0,17,0,1,2,1,0,0,1,1,1,0,0,8,30.0,0.0,15,10
0,1,19,364,205,365,2,209,202,600,8,32,81.0,17.0,103.0,23,6,1,1,1,0,0,0,1,1,1,2,8,16.0,0.0,3,10
1,3,0,281,266,163,2,349,147,300,4,33,71.0,20.0,165.0,7,0,0,1,1,0,0,1,1,1,0,0,4,30.0,0.0,15,10
0,11,24,259,33,107,12,57,37,700,5,31,71.0,19.0,182.0,13,6,0,2,1,0,0,0,1,1,2,0,5,20.0,0.0,8,10
1,13,24,285,236,93,14,364,182,1200,6,6,72.0,16.0,530.0,2,0,1,2,1,0,0,0,1,1,1,1,6,16.0,0.0,3,10
0,40,6,209,209,80,27,300,21,500,6,33,116.0,8.0,416.0,23,6,2,1,1,0,0,0,1,1,1,1,6,16.0,0.0,3,10
1,23,24,436,288,27,16,359,100,1000,8,12,91.0,15.0,85.0,9,0,0,1,1,1,0,1,1,1,0,0,8,30.0,45.0,15,10
0,11,24,224,84,88,0,81,112,700,5,31,85.0,34.0,57.0,17,6,0,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
1,37,1,228,336,407,27,431,81,600,8,33,113.0,10.0,135.0,13,0,1,1,1,1,0,0,1,1,2,2,8,20.0,30.0,8,10
1,26,0,436,329,172,0,450,22,1500,5,1,92.0,25.0,255.0,13,0,1,2,1,0,0,0,0,1,2,2,5,20.0,0.0,8,10
1,33,23,436,350,265,26,429,55,1200,6,6,83.0,28.0,6.0,15,0,1,2,0,0,0,0,1,1,2,2,6,20.0,0.0,8,10
1,23,24,436,304,126,27,377,165,1000,8,12,148.0,14.0,75.0,11,0,2,1,1,1,0,0,1,1,2,2,8,20.0,30.0,8,10
1,13,24,285,236,93,14,364,189,700,5,6,90.0,28.0,530.0,2,0,1,2,1,0,0,0,1,1,1,1,5,16.0,0.0,3,10
1,30,8,436,284,161,0,374,21,4500,15,21,110.0,25.0,165.0,9,0,0,3,1,1,1,1,1,1,0,0,15,30.0,45.0,15,10
1,41,0,287,323,74,2,422,126,2500,10,20,105.0,28.0,165.0,12,0,1,3,1,0,0,0,1,1,2,2,10,20.0,0.0,8,10
1,30,8,436,284,161,0,374,97,800,10,36,121.0,43.0,165.0,9,0,0,1,1,1,1,1,1,1,0,0,10,30.0,45.0,15,10
1,14,5,196,271,65,2,344,144,5000,15,19,122.0,32.0,110.0,8,0,0,3,1,1,1,1,1,1,0,0,15,30.0,45.0,15,10
1,31,21,436,315,259,24,387,37,800,8,36,74.0,26.0,8.0,12,0,0,1,0,0,0,0,1,1,2,2,8,20.0,0.0,8,10
1,4,24,436,311,438,2,383,24,1200,5,6,78.0,33.0,65.0,11,0,0,2,1,0,0,0,1,1,1,2,5,16.0,0.0,8,10
0,38,0,232,121,107,17,158,172,2000,10,19,120.0,11.0,172.0,20,6,2,3,1,1,1,1,1,1,0,0,10,30.0,45.0,15,10
1,17,1,36,227,386,2,249,110,600,5,33,83.0,13.0,205.0,0,0,1,1,1,0,0,0,0,1,1,1,5,16.0,0.0,3,10
0,15,11,150,9,235,10,18,180,800,4,2,64.0,19.0,175.0,9,6,0,2,1,0,0,1,1,1,0,0,4,30.0,0.0,15,10
1,19,0,81,367,224,27,461,30,2500,10,17,82.0,34.0,105.0,16,0,0,2,1,0,0,0,1,1,2,2,10,20.0,0.0,8,10
0,7,11,138,10,23,21,22,51,700,8,33,81.0,35.0,175.0,9,6,0,1,1,0,0,1,1,1,0,0,8,30.0,0.0,15,10
1,8,3,365,282,19,2,368,108,300,4,33,132.0,10.0,160.0,9,0,2,1,1,1,1,1,1,1,0,0,4,30.0,45.0,15,10
0,15,11,150,9,235,10,18,131,800,4,2,90.0,42.0,175.0,9,6,0,2,1,0,0,1,1,1,0,0,4,30.0,0.0,15,10
1,22,1,63,365,303,0,470,41,900,5,25,78.0,4.0,160.0,16,0,2,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10
1,22,1,53,376,349,18,463,104,15900,23,0,107.0,3.0,70.0,17,0,2,3,1,0,0,1,1,1,0,0,23,30.0,0.0,15,10
1,37,0,16,349,458,6,459,121,2500,12,9,127.0,1.0,185.0,14,0,2,3,1,1,0,0,1,1,2,2,12,20.0,30.0,8,10
1,13,24,176,272,16,9,374,121,1200,6,6,87.0,9.0,225.0,8,0,2,2,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10
0,12,12,217,194,368,2,187,77,900,5,28,92.0,5.0,67.0,22,6,2,3,1,0,0,0,1,1,1,1,5,16.0,0.0,3,10
0,43,24,430,202,18,21,229,65,400,5,33,121.0,13.0,159.0,22,6,2,1,1,0,0,0,1,1,1,2,5,16.0,0.0,3,10
0,33,24,436,48,276,20,48,117,1200,6,6,109.0,7.0,45.0,14,6,2,2,1,0,0,0,1,1,2,0,6,20.0,0.0,8,10
1,30,5,228,265,167,27,377,144,4500,15,21,123.0,15.0,285.0,7,0,1,3,1,1,1,1,1,1,0,0,15,30.0,45.0,15,10
1,3,0,198,283,399,27,358,114,300,4,33,80.0,14.0,105.0,9,0,1,1,1,0,0,1,1,1,0,0,4,30.0,0.0,15,10
1,46,5,27,390,454,6,484,131,2800,12,24,103.0,15.0,75.0,18,0,2,2,1,0,0,1,0,1,0,0,12,30.0,0.0,15,10
1,37,0,0,379,299,0,466,193,600,8,33,114.0,5.0,70.0,17,0,2,1,1,1,0,1,0,1,0,0,8,30.0,45.0,15,10
0,33,11,23,1,186,27,0,210,800,5,6,66.0,6.0,153.0,5,6,1,2,1,0,0,0,1,1,2,1,5,20.0,0.0,3,10
0,28,1,43,188,424,2,296,24,350,5,33,75.0,27.0,445.0,22,6,0,1,1,1,1,0,0,1,2,2,5,20.0,30.0,3,10
1,36,1,408,292,452,27,365,26,3500,12,19,94.0,8.0,95.0,10,0,2,3,1,0,0,1,1,1,0,0,12,30.0,0.0,15,10
1,32,5,351,299,238,0,367,107,600,7,33,107.0,2.0,70.0,10,0,2,1,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10
1,49,24,28,281,163,0,350,58,300,4,33,94.0,44.0,85.0,9,0,0,1,1,0,0,1,1,1,0,0,4,30.0,0.0,15,10
1,32,6,415,292,297,0,369,195,5000,12,22,79.0,10.0,115.0,10,0,1,3,1,0,0,1,1,1,0,0,12,30.0,0.0,15,10
1,5,0,57,345,194,2,424,13,4000,15,19,76.0,11.0,60.0,14,0,1,3,1,0,0,0,1,1,2,2,15,20.0,0.0,8,10
1,16,0,194,286,431,19,354,22,2500,10,27,153.0,12.0,80.0,9,0,2,2,1,1,1,1,1,1,0,0,10,30.0,45.0,15,10
1,26,0,178,371,212,2,454,172,1500,5,1,100.0,15.0,60.0,16,0,2,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10
0,15,11,146,101,79,27,109,180,1500,8,2,72.0,12.0,109.0,18,6,1,2,1,0,0,1,1,1,0,0,8,30.0,0.0,15,10
1,41,1,173,326,74,2,427,37,2500,10,20,95.0,23.0,175.0,12,0,1,3,1,0,0,0,0,1,2,2,10,20.0,0.0,8,10
1,23,24,436,295,90,27,369,100,1000,8,12,115.0,9.0,100.0,10,0,2,1,1,1,0,1,1,1,0,0,8,30.0,45.0,15,10
1,33,22,436,315,265,25,386,37,800,5,6,67.0,19.0,5.0,12,0,0,2,0,0,0,0,1,1,2,2,5,20.0,0.0,8,10
1,30,1,436,282,394,6,368,22,4500,15,21,135.0,4.0,160.0,9,0,2,3,1,1,1,1,1,1,0,0,15,30.0,45.0,15,10
1,19,0,121,377,230,16,474,33,700,10,33,80.0,17.0,110.0,17,0,1,1,1,0,0,1,1,1,0,0,10,30.0,0.0,15,10
1,32,5,354,300,443,27,367,23,5000,12,22,91.0,11.0,65.0,10,0,2,3,1,0,0,1,1,1,0,0,12,30.0,0.0,15,10
0,1,19,148,152,57,12,189,104,600,8,32,97.0,8.0,158.0,21,6,2,1,1,0,0,1,1,1,0,0,8,30.0,0.0,15,10
0,38,5,410,138,356,2,190,30,700,8,18,84.0,18.0,183.0,20,6,1,3,1,1,1,1,1,1,0,0,8,30.0,45.0,15,10
1,49,24,436,300,444,6,373,165,300,4,33,93.0,6.0,80.0,10,0,2,1,1,0,0,1,1,1,0,0,4,30.0,0.0,15,10
1,16,0,154,289,324,0,389,57,2500,10,27,118.0,1.0,200.0,9,0,2,2,1,1,1,1,0,1,0,0,10,30.0,45.0,15,10
0,11,24,152,108,468,19,121,46,700,5,31,91.0,30.0,134.0,19,6,1,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
0,21,24,436,87,367,14,91,168,700,5,30,78.0,16.0,98.0,17,6,1,3,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
0,38,1,350,156,98,27,189,22,500,6,33,81.0,18.0,148.0,21,6,1,1,1,1,1,1,1,1,0,0,6,30.0,45.0,15,10
1,33,23,436,280,265,26,341,51,1200,6,6,91.0,29.0,6.0,9,0,1,2,0,0,0,1,1,1,0,0,6,30.0,0.0,15,10
1,25,12,152,272,177,18,344,107,600,7,13,89.0,43.0,105.0,8,0,0,1,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10
1,46,1,107,386,267,27,480,144,400,5,33,118.0,12.0,95.0,18,0,2,1,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
0,47,17,84,161,476,19,134,180,600,7,33,84.0,32.0,31.0,21,6,0,1,1,0,0,1,0,1,0,0,7,30.0,0.0,15,10
1,6,1,436,311,259,0,399,194,4200,16,19,91.0,12.0,135.0,11,0,1,3,1,0,0,0,1,1,2,2,16,20.0,0.0,8,10
1,37,0,400,343,425,2,446,170,2500,12,9,113.0,16.0,160.0,14,0,1,3,1,1,0,0,1,1,2,2,12,20.0,30.0,8,10
1,8,3,365,283,295,20,364,51,300,4,33,90.0,6.0,135.0,9,0,1,1,1,1,1,1,1,1,0,0,4,30.0,45.0,15,10
0,28,9,118,146,62,0,271,131,500,7,33,73.0,12.0,487.0,21,6,1,1,1,1,1,1,1,1,0,0,7,30.0,45.0,15,10
1,34,6,70,393,64,27,485,215,400,5,33,87.0,6.0,70.0,19,0,2,1,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
1,19,1,112,374,191,27,461,22,2000,8,17,108.0,6.0,70.0,17,0,2,2,1,0,0,1,1,1,0,0,8,30.0,0.0,15,10
1,34,0,121,373,7,0,454,126,500,6,33,85.0,19.0,50.0,16,0,1,1,1,0,0,0,0,1,2,2,6,20.0,0.0,8,10
1,16,0,437,294,381,27,369,165,2500,10,27,118.0,39.0,105.0,10,0,0,2,1,1,1,1,1,1,0,0,10,30.0,45.0,15,10
1,2,11,436,282,366,9,351,138,1200,7,11,110.0,9.0,85.0,9,0,2,3,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10
1,45,0,314,337,273,6,456,165,1000,5,29,101.0,12.0,245.0,13,0,1,2,1,1,1,0,1,1,2,0,5,20.0,45.0,8,10
1,48,20,436,304,478,23,370,201,1200,5,7,67.0,17.0,5.0,11,0,0,2,0,0,0,0,1,1,1,2,5,16.0,0.0,8,10
0,38,1,368,192,186,15,211,22,2000,10,19,64.0,5.0,129.0,22,6,1,3,1,1,1,0,1,1,2,2,10,20.0,30.0,3,10
0,44,24,436,171,131,0,155,187,500,6,3,89.0,11.0,57.0,22,6,2,1,1,0,0,0,1,1,1,2,6,16.0,0.0,3,10
1,46,5,95,360,318,0,448,126,2800,12,24,95.0,40.0,85.0,15,0,0,2,1,0,0,0,1,1,2,2,12,20.0,0.0,8,10
0,44,1,73,188,370,27,189,112,600,7,3,80.0,35.0,83.0,22,6,0,1,1,0,0,0,1,1,1,2,7,16.0,0.0,3,10
1,30,5,436,266,59,4,360,97,800,10,36,129.0,6.0,210.0,7,0,2,1,1,1,1,1,1,1,0,0,10,30.0,45.0,15,10
1,48,20,436,292,478,23,356,180,1200,5,7,86.0,37.0,5.0,10,0,0,2,0,0,0,1,1,1,0,0,5,30.0,0.0,15,10
1,19,0,14,376,171,27,467,30,2000,8,17,73.0,7.0,90.0,17,0,1,2,1,0,0,1,1,1,0,0,8,30.0,0.0,15,10
0,12,12,203,95,459,27,97,147,3600,20,28,107.0,40.0,80.0,18,6,0,3,1,0,0,1,1,1,0,0,20,30.0,0.0,15,10
1,20,24,6,303,361,27,374,13,500,6,33,75.0,23.0,70.0,10,0,0,1,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10
0,43,24,255,204,476,19,186,147,1000,6,6,88.0,15.0,55.0,23,6,1,2,1,0,0,0,1,1,1,2,6,16.0,0.0,3,10
1,18,0,436,327,183,2,452,86,400,5,33,146.0,15.0,275.0,13,0,2,1,1,1,0,0,1,1,2,2,5,20.0,30.0,8,10
1,0,24,325,287,297,2,364,24,500,6,33,103.0,25.0,115.0,9,0,0,1,1,1,1,1,1,1,0,0,6,30.0,45.0,15,10
1,37,0,0,379,299,0,466,59,600,8,33,118.0,7.0,70.0,17,0,2,1,1,1,0,1,0,1,0,0,8,30.0,45.0,15,10
1,9,0,436,339,332,27,419,161,500,6,33,70.0,6.0,70.0,14,0,1,1,1,0,0,0,1,1,2,2,6,20.0,0.0,8,10
0,44,5,349,190,368,2,200,22,600,7,3,70.0,20.0,109.0,22,6,0,1,1,0,0,0,1,1,2,1,7,20.0,0.0,3,10
1,26,0,168,371,412,2,454,74,1500,5,1,71.0,19.0,60.0,16,0,0,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10
0,40,6,301,192,55,21,233,201,600,7,33,74.0,10.0,185.0,22,6,1,1,1,0,0,0,1,1,1,2,7,16.0,0.0,3,10
0,28,6,94,162,276,27,286,66,350,5,33,98.0,30.0,481.0,21,6,1,1,1,1,1,1,1,1,0,0,5,30.0,45.0,15,10
0,40,6,282,218,269,27,263,201,600,7,33,108.0,14.0,305.0,23,6,2,1,1,0,0,0,1,1,1,2,7,16.0,0.0,3,10
0,27,0,313,173,356,2,275,51,2500,10,19,75.0,22.0,436.0,22,6,0,3,1,0,0,0,1,1,1,1,10,16.0,0.0,3,10
1,25,24,436,291,118,27,358,196,600,7,13,91.0,22.0,65.0,9,0,1,1,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10
0,15,13,236,30,373,18,56,131,800,4,2,93.0,43.0,191.0,13,6,0,2,1,0,0,0,1,1,0,0,4,30.0,0.0,8,10
0,6,24,436,213,231,0,310,132,4200,16,19,88.0,32.0,455.0,23,6,0,3,1,0,0,0,1,1,1,2,16,16.0,0.0,3,10
1,38,24,436,233,23,20,250,47,700,8,18,105.0,7.0,180.0,1,0,2,3,1,1,1,0,1,1,1,2,8,16.0,30.0,3,10
1,9,5,436,359,391,0,445,74,2000,8,19,101.0,11.0,75.0,15,0,2,3,1,0,0,0,1,1,2,2,8,20.0,0.0,8,10
1,0,24,232,289,153,27,362,51,400,5,33,117.0,1.0,95.0,9,0,2,1,1,1,1,1,1,1,0,0,5,30.0,45.0,15,10
0,12,11,137,199,430,14,190,37,900,5,28,121.0,13.0,65.0,22,6,2,3,1,0,0,0,1,1,1,1,5,16.0,0.0,3,10
1,16,0,436,296,444,6,367,22,2500,10,27,121.0,1.0,85.0,10,0,2,2,1,1,1,1,1,1,0,0,10,30.0,45.0,15,10
1,4,24,436,322,173,16,404,122,1200,5,6,69.0,21.0,90.0,12,0,0,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10
1,39,5,401,341,484,2,453,158,1000,5,19,91.0,13.0,210.0,14,0,2,3,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10
1,46,5,95,360,318,0,448,131,400,5,33,75.0,28.0,85.0,15,0,0,1,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10
1,30,1,436,282,394,6,368,180,800,10,36,139.0,12.0,160.0,9,0,2,1,1,1,1,1,1,1,0,0,10,30.0,45.0,15,10
1,0,24,232,292,34,0,361,13,300,4,33,116.0,35.0,75.0,10,0,0,1,1,1,1,1,1,1,0,0,4,30.0,45.0,15,10
1,10,0,66,308,401,2,381,194,2000,10,19,95.0,41.0,75.0,11,0,0,3,1,0,0,0,1,1,2,2,10,20.0,0.0,8,10
0,12,15,346,190,261,27,192,88,900,5,28,62.0,7.0,86.0,22,6,1,3,1,0,0,0,1,1,1,2,5,16.0,0.0,3,10
1,25,12,350,298,125,27,373,107,600,7,13,124.0,15.0,90.0,10,0,2,1,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10
1,20,24,126,327,105,0,422,144,500,6,33,105.0,0.0,145.0,13,0,2,1,1,0,0,0,1,1,2,2,6,20.0,0.0,8,10
1,17,1,31,231,268,2,245,110,800,6,33,91.0,26.0,170.0,1,0,1,1,1,0,0,0,0,1,1,1,6,16.0,0.0,3,10
1,23,24,436,300,27,16,374,165,1000,8,12,101.0,14.0,85.0,10,0,1,1,1,1,0,1,1,1,0,0,8,30.0,45.0,15,10
1,32,6,436,276,444,6,366,97,500,6,33,93.0,13.0,180.0,8,0,2,1,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10
1,46,1,73,383,165,16,479,48,400,5,33,104.0,14.0,115.0,17,0,2,1,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
1,19,0,116,370,311,27,463,33,700,10,33,99.0,5.0,100.0,16,0,2,1,1,0,0,0,1,1,2,2,10,20.0,0.0,8,10
0,24,8,98,11,145,7,51,147,3500,14,2,102.0,16.0,340.0,10,6,0,2,1,1,1,1,1,1,0,0,14,30.0,45.0,15,10
1,49,24,436,286,33,2,361,100,500,6,33,70.0,9.0,105.0,9,0,1,1,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10
1,10,5,86,289,401,2,362,194,3500,15,19,72.0,15.0,95.0,9,0,0,3,1,0,0,1,1,1,0,0,15,30.0,0.0,15,10
1,41,0,392,325,403,0,435,24,2500,10,20,83.0,2.0,210.0,12,0,2,3,1,0,0,0,0,1,2,2,10,20.0,0.0,8,10
1,39,5,401,326,94,0,426,131,3500,14,23,73.0,19.0,170.0,12,0,0,3,1,0,0,0,1,1,2,2,14,20.0,0.0,8,10
1,6,24,436,258,101,0,349,81,4200,16,19,88.0,29.0,210.0,6,0,0,3,1,0,0,1,1,1,0,0,16,30.0,0.0,15,10
1,2,11,436,282,366,9,351,166,1000,6,11,83.0,4.0,85.0,9,0,2,3,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10
1,8,3,365,288,135,2,364,185,1200,8,19,112.0,33.0,110.0,9,0,0,3,1,1,1,1,1,1,0,0,8,30.0,45.0,15,10
1,37,1,431,344,425,2,448,43,2800,10,9,98.0,6.0,165.0,14,0,1,3,1,1,0,0,0,1,2,2,10,20.0,30.0,8,10
1,32,5,351,299,238,0,367,51,5000,12,22,98.0,7.0,70.0,10,0,2,3,1,0,0,1,1,1,0,0,12,30.0,0.0,15,10
0,27,0,323,212,320,6,263,21,2500,10,19,118.0,12.0,338.0,23,6,2,3,1,0,0,0,1,1,1,2,10,16.0,0.0,3,10
1,30,8,436,273,135,2,368,21,6000,20,10,127.0,9.0,205.0,8,0,2,3,1,1,1,1,1,1,0,0,20,30.0,45.0,15,10
1,10,0,28,317,152,0,411,37,2000,10,19,110.0,8.0,150.0,12,0,2,3,1,0,0,0,0,1,2,2,10,20.0,0.0,8,10
0,42,5,436,117,148,7,126,166,800,5,33,92.0,41.0,110.0,20,6,0,1,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
0,11,24,257,95,107,12,125,37,700,5,31,105.0,6.0,187.0,18,6,2,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
0,42,24,436,183,120,27,225,160,2000,8,19,83.0,32.0,180.0,22,6,0,3,1,0,0,0,1,1,1,2,8,16.0,0.0,3,10
1,5,1,292,321,179,27,398,26,4000,15,19,93.0,4.0,80.0,12,0,2,3,1,0,0,0,1,1,2,2,15,20.0,0.0,8,10
0,1,19,303,205,449,14,167,104,600,8,32,71.0,11.0,14.0,23,6,1,1,1,0,0,0,1,1,1,2,8,16.0,0.0,3,10
1,26,0,178,371,212,2,454,143,3000,5,14,104.0,14.0,60.0,16,0,2,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10
1,18,0,127,343,183,0,474,47,400,5,33,101.0,5.0,280.0,14,0,1,1,1,1,0,0,0,1,2,2,5,20.0,30.0,8,10
1,18,0,436,342,110,0,432,163,500,4,6,99.0,17.0,105.0,14,0,1,2,1,1,0,0,0,1,2,2,4,20.0,30.0,8,10
0,28,1,51,200,23,21,302,28,350,5,33,88.0,12.0,433.0,22,6,2,1,1,1,1,0,1,1,2,2,5,20.0,30.0,3,10
1,25,12,232,294,118,27,362,62,600,7,13,96.0,26.0,70.0,10,0,1,1,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10
1,0,24,232,289,153,27,362,108,500,6,33,126.0,11.0,95.0,9,0,2,1,1,1,1,1,1,1,0,0,6,30.0,45.0,15,10
0,15,11,157,102,265,15,132,36,800,4,2,79.0,9.0,186.0,19,6,1,2,1,0,0,1,1,1,0,0,4,30.0,0.0,15,10
1,18,0,127,331,220,0,460,97,400,5,33,147.0,12.0,285.0,13,0,2,1,1,1,0,0,0,1,2,2,5,20.0,30.0,8,10
1,32,0,436,289,182,27,359,127,5000,12,22,99.0,2.0,80.0,9,0,2,3,1,0,0,1,1,1,0,0,12,30.0,0.0,15,10
1,2,11,178,280,421,6,368,126,1000,6,11,85.0,5.0,170.0,9,0,2,3,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10
1,8,3,365,278,324,0,383,108,1200,8,19,110.0,29.0,235.0,8,0,0,3,1,1,1,1,1,1,0,0,8,30.0,45.0,15,10
0,21,24,436,86,128,14,102,131,800,5,30,108.0,9.0,152.0,17,6,2,3,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
0,27,0,313,70,372,2,89,194,400,5,33,79.0,34.0,176.0,16,6,0,1,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10
0,28,9,118,146,62,0,271,42,350,5,33,76.0,16.0,487.0,21,6,1,1,1,1,1,1,1,1,0,0,5,30.0,45.0,15,10
0,1,19,337,209,249,27,182,194,700,9,32,104.0,2.0,39.0,23,6,2,1,1,0,0,0,1,1,1,2,9,16.0,0.0,3,10
1,42,6,436,292,414,6,365,166,800,5,33,116.0,11.0,95.0,10,0,2,1,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
1,19,0,121,377,230,16,474,47,700,10,33,75.0,13.0,110.0,17,0,1,1,1,0,0,1,1,1,0,0,10,30.0,0.0,15,10
0,11,24,275,161,55,21,176,201,900,5,31,87.0,14.0,120.0,21,6,2,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
0,1,19,303,205,449,14,167,202,700,9,32,92.0,1.0,14.0,23,6,2,1,1,0,0,0,1,1,1,1,9,16.0,0.0,3,10
1,41,1,396,318,408,2,398,72,2500,10,20,98.0,15.0,95.0,12,0,2,3,1,0,0,0,0,1,2,2,10,20.0,0.0,8,10
1,4,24,436,311,438,2,383,116,1200,5,6,77.0,6.0,65.0,11,0,1,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10
1,39,5,401,318,176,27,406,214,3000,12,23,85.0,5.0,120.0,12,0,2,3,1,0,0,0,1,1,2,2,12,20.0,0.0,8,10
1,20,24,10,308,222,0,383,13,500,6,33,87.0,15.0,85.0,11,0,1,1,1,0,0,0,1,1,2,2,6,20.0,0.0,8,10
0,44,5,379,188,329,16,207,22,500,6,3,64.0,18.0,129.0,22,6,0,1,1,0,0,0,1,1,1,1,6,16.0,0.0,3,10
1,29,18,88,244,297,2,319,179,1100,5,16,69.0,17.0,185.0,5,0,0,2,1,0,0,0,1,1,1,1,5,16.0,0.0,3,10
0,1,19,174,205,122,27,161,162,600,8,32,86.0,33.0,7.0,23,6,0,1,1,0,0,0,1,1,1,1,8,16.0,0.0,3,10
0,47,17,189,173,478,6,281,21,600,7,33,91.0,13.0,452.0,22,6,2,1,1,0,0,0,1,1,1,2,7,16.0,0.0,3,10
1,36,1,408,278,19,9,359,129,3500,12,19,76.0,25.0,135.0,8,0,0,3,1,0,0,1,1,1,0,0,12,30.0,0.0,15,10
0,28,1,43,188,424,2,296,104,350,5,33,90.0,45.0,445.0,22,6,0,1,1,1,1,0,0,1,2,2,5,20.0,30.0,3,10
1,45,1,374,362,331,2,450,189,1000,5,29,134.0,1.0,85.0,16,0,2,2,1,1,1,0,0,1,2,0,5,20.0,45.0,8,10
1,39,1,9,323,258,27,427,214,1000,5,19,77.0,28.0,190.0,12,0,0,3,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10
1,22,0,176,361,220,0,460,178,15900,23,0,101.0,19.0,130.0,15,0,1,3,1,0,0,0,0,1,2,2,23,20.0,0.0,8,10
0,12,15,347,196,434,27,180,147,900,5,28,76.0,12.0,56.0,22,6,1,3,1,0,0,0,1,1,1,2,5,16.0,0.0,3,10
1,10,1,43,335,401,2,419,13,4500,18,19,96.0,27.0,90.0,13,0,1,3,1,0,0,0,0,1,2,2,18,20.0,0.0,8,10
